time,avg_u,avg_c
1.941,0.4000000000002072,0.4005635313366816
1.9420000000000002,0.4000000000002368,0.4005492744604412
1.943,0.4000000000002846,0.4005734759947194
1.9440000000000002,0.4000000000002794,0.4006727523749524
1.945,0.40000000000024205,0.4007040387442409
1.9460000000000002,0.4000000000002307,0.40082581248029614
1.947,0.40000000000028946,0.40080581455182474
1.9480000000000002,0.400000000000334,0.4009534670608
1.949,0.40000000000051517,0.40120427684830073
1.9500000000000002,0.4000000000005667,0.4010537243179719
1.951,0.40000000000045094,0.4011549789322258
1.9520000000000002,0.4000000000003697,0.40091980837182495
1.953,0.40000000000024843,0.4009467363914377
1.9540000000000002,0.40000000000028335,0.40107044550599014
1.955,0.4000000000002286,0.40091968228618285
1.9560000000000002,0.40000000000021396,0.4008440067622933
1.957,0.40000000000025465,0.40079903128791533
1.9580000000000002,0.4000000000002798,0.4007455576891979
1.959,0.4000000000002676,0.40063407904626674
1.9600000000000002,0.4000000000003808,0.4006276643625569
1.961,0.40000000000032293,0.40060187890440535
1.9620000000000002,0.40000000000051666,0.4006835519603433
1.963,0.4000000000006637,0.40075721179655527
1.9640000000000002,0.40000000000053293,0.4006838159281398
1.965,0.40000000000035413,0.40053264026177837
1.9660000000000002,0.4000000000003162,0.4005601131367212
1.967,0.4000000000004092,0.4006308230171508
1.9680000000000002,0.4000000000003069,0.4006181636114897
1.969,0.4000000000003604,0.40068170735994607
1.9700000000000002,0.4000000000003904,0.40071555520875224
1.971,0.4000000000004837,0.40080634456828135
1.9720000000000002,0.40000000000045555,0.40076263565993164
1.973,0.40000000000052066,0.40080795488284177
1.9740000000000002,0.40000000000039604,0.4006274515405158
1.975,0.40000000000022007,0.4005817388689884
1.9760000000000002,0.40000000000023916,0.4005288417047126
1.977,0.40000000000026,0.40052890554548803
1.9780000000000002,0.40000000000022073,0.40056393392200296
1.979,0.40000000000027536,0.4007201267444421
1.9800000000000002,0.4000000000003018,0.4006061602229088
1.981,0.4000000000003413,0.40056579261066005
1.982,0.4000000000004499,0.4006107487933385
1.983,0.40000000000053204,0.400610130209583
1.984,0.4000000000005026,0.4006397224117528
1.985,0.40000000000063524,0.40072575570283775
1.986,0.40000000000069036,0.4007585018450168
1.987,0.4000000000006948,0.40075394755891286
1.988,0.40000000000052516,0.4007178467196238
1.989,0.40000000000048097,0.40069304226260966
1.99,0.4000000000006425,0.40076856523154286
1.991,0.4000000000009135,0.40099645038421405
1.992,0.40000000000095887,0.40102693240272586
1.993,0.400000000000872,0.4010038682775929
1.994,0.4000000000009532,0.40100579877847736
1.995,0.4000000000012223,0.40114875839673914
1.996,0.4000000000012173,0.4011549721906773
1.997,0.4000000000011353,0.4011012948816802
1.998,0.4000000000010619,0.40100085936901636
1.999,0.4000000000009649,0.40087599160225773
2.0,0.40000000000071384,0.4007248204962586
2.001,0.4000000000006275,0.40067632991844454
2.0020000000000002,0.4000000000005035,0.400623172445724
2.003,0.40000000000049984,0.40062731684075426
2.004,0.4000000000003923,0.4005305446061371
2.005,0.4000000000006275,0.4006760079720902
2.0060000000000002,0.40000000000050456,0.400657935405628
2.007,0.40000000000040375,0.4005725287055112
2.008,0.400000000000398,0.4005401148302535
2.009,0.40000000000043806,0.40051738668273335
2.0100000000000002,0.400000000000469,0.40054572241320574
2.011,0.4000000000003793,0.4005001347513195
2.012,0.4000000000003777,0.40049829471425785
2.013,0.4000000000003143,0.4004374348092484
2.0140000000000002,0.4000000000003592,0.4004628183561896
2.015,0.4000000000004758,0.40055704595707525
2.016,0.40000000000050095,0.40061279559530616
2.017,0.40000000000043273,0.4005746510557658
2.0180000000000002,0.4000000000007449,0.40080897772799196
2.019,0.40000000000088204,0.40090430607131466
2.02,0.4000000000007285,0.4008327073052449
2.021,0.4000000000007983,0.40094965235197433
2.0220000000000002,0.40000000000070635,0.40092798848728506
2.023,0.4000000000005948,0.4008134478897028
2.024,0.4000000000005467,0.4008990737791877
2.025,0.4000000000006594,0.4009621231110557
2.0260000000000002,0.40000000000055963,0.4009571537452482
2.027,0.4000000000003771,0.4007158089721149
2.028,0.40000000000034114,0.4007491322232436
2.029,0.4000000000003371,0.4006684756293656
2.0300000000000002,0.4000000000002907,0.4006615093805978
2.031,0.40000000000033814,0.40069010510087877
2.032,0.40000000000024827,0.40067232080570525
2.033,0.4000000000001898,0.40057981828940326
2.0340000000000003,0.40000000000020197,0.4006210666473569
2.035,0.40000000000018127,0.40066395770916347
2.036,0.4000000000003081,0.4008289021777657
2.037,0.4000000000002936,0.400783446587483
2.0380000000000003,0.4000000000002707,0.40083992618563624
2.039,0.4000000000002836,0.40080019783879345
2.04,0.40000000000039265,0.40110052929631984
2.041,0.40000000000052777,0.40107043341911097
2.0420000000000003,0.4000000000006015,0.4012210187660477
2.043,0.4000000000004739,0.4011400371963476
2.044,0.400000000000402,0.4010195502910996
2.045,0.4000000000004557,0.4009426168355919
2.0460000000000003,0.4000000000004519,0.4009017063804852
2.047,0.40000000000037134,0.4009126499480236
2.048,0.40000000000042013,0.40110455624084923
2.049,0.4000000000004139,0.4011063144891689
2.0500000000000003,0.4000000000003787,0.40099121730142234
2.051,0.40000000000042746,0.4011149753912423
2.052,0.40000000000054514,0.40119345915702287
2.053,0.4000000000006426,0.40141519716844354
2.0540000000000003,0.40000000000072056,0.4016197160145249
2.055,0.40000000000091174,0.4019537349060974
2.056,0.4000000000008148,0.4018792583140812
2.057,0.4000000000007269,0.40180392875830495
2.0580000000000003,0.4000000000007261,0.40182296119727773
2.059,0.40000000000056096,0.4020443041858523
2.06,0.40000000000039265,0.4018473139927242
2.061,0.4000000000003186,0.40174316147465794
2.0620000000000003,0.4000000000003013,0.4014448285907215
2.063,0.4000000000003646,0.4012963030744798
2.064,0.4000000000004607,0.40134451364360035
2.065,0.4000000000003662,0.40138651190585045
2.0660000000000003,0.4000000000002741,0.4013717947595081
2.067,0.40000000000031716,0.40139029470101495
2.068,0.4000000000003845,0.40155139408574164
2.069,0.4000000000003644,0.40129093071815386
2.0700000000000003,0.4000000000003226,0.4011510207491601
2.071,0.40000000000041513,0.40142613882527983
2.072,0.40000000000030556,0.40117224286397163
2.073,0.40000000000030855,0.4010790183684948
2.0740000000000003,0.40000000000030395,0.4013622093850513
2.075,0.4000000000002452,0.4013778684009541
2.076,0.40000000000024105,0.4012645600027226
2.077,0.4000000000002174,0.4011338325533691
2.0780000000000003,0.4000000000001919,0.40116318640385573
2.079,0.4000000000002465,0.4013258548881654
2.08,0.4000000000002819,0.40118405206514424
2.081,0.40000000000031255,0.4012072377444606
2.0820000000000003,0.40000000000029334,0.4008844749300541
2.083,0.40000000000026514,0.4007231921379776
2.084,0.40000000000034736,0.400778085001902
2.085,0.4000000000002929,0.4007805690197008
2.0860000000000003,0.40000000000022506,0.40063688063859193
2.087,0.4000000000001987,0.4008271543648606
2.088,0.4000000000002203,0.40085262911046105
2.089,0.4000000000002288,0.4008445529186041
2.0900000000000003,0.40000000000019076,0.40070533053469237
2.091,0.4000000000001666,0.4005895009441998
2.092,0.40000000000016095,0.4006473820716379
2.093,0.4000000000001617,0.40063983354629035
2.0940000000000003,0.40000000000015257,0.4006266779121813
2.095,0.4000000000001839,0.4006372663492036
2.096,0.4000000000001826,0.40060272899426763
2.097,0.4000000000001921,0.4006547641155809
2.0980000000000003,0.4000000000002335,0.4006738497560656
2.099,0.40000000000025243,0.400789890018609
2.1,0.40000000000022695,0.40093768501247473
2.101,0.4000000000002485,0.4007469769800244
2.1020000000000003,0.4000000000001679,0.4006281327119329
2.103,0.4000000000001431,0.40058463207390654
2.104,0.40000000000014435,0.4004763504705101
2.105,0.40000000000011304,0.40049986849518177
2.1060000000000003,0.4000000000001173,0.40051033796327473
2.107,0.4000000000001044,0.40047882927927486
2.108,0.4000000000000754,0.40049818768426765
2.109,0.4000000000000825,0.40066411810409513
2.1100000000000003,0.40000000000008235,0.4006681431579632
2.111,0.4000000000000804,0.40052781260624437
2.112,0.40000000000007974,0.4006212293989807
2.113,0.400000000000059,0.40057144954531265
2.1140000000000003,0.4000000000000569,0.40067397766108953
2.115,0.4000000000000454,0.40071414995950183
2.116,0.40000000000003916,0.4006216679606543
2.117,0.4000000000000489,0.4008605355096802
2.118,0.4000000000000582,0.40097541067524745
2.119,0.4000000000000396,0.4010597931470355
2.12,0.40000000000005,0.4010747058561025
2.121,0.40000000000006003,0.40100901606644
2.122,0.4000000000000713,0.40112458112999577
2.123,0.40000000000007024,0.40120510407980836
2.124,0.4000000000000539,0.4011756757726509
2.125,0.40000000000004415,0.4012908773772378
2.126,0.40000000000006974,0.40130964095818394
2.1270000000000002,0.40000000000008384,0.4011167719118257
2.128,0.4000000000001327,0.4011410478223918
2.129,0.40000000000015856,0.40126156897576115
2.13,0.40000000000014124,0.40111919059124235
2.1310000000000002,0.4000000000001188,0.4011120815218523
2.132,0.4000000000001925,0.4012695133419026
2.133,0.4000000000002152,0.40129986909975435
2.134,0.40000000000021707,0.4013922946635867
2.1350000000000002,0.40000000000017105,0.40116199075115644
2.136,0.40000000000018765,0.4011301726261148
2.137,0.4000000000001852,0.40114067993748936
2.138,0.40000000000020924,0.40124164835725135
2.1390000000000002,0.4000000000001981,0.4011915074659778
2.14,0.4000000000002603,0.4011551136790737
2.141,0.4000000000002487,0.40102440598994027
2.142,0.4000000000002649,0.40099624449563864
2.1430000000000002,0.4000000000002929,0.40111270169890545
2.144,0.40000000000025826,0.40101804961935705
2.145,0.400000000000321,0.40103119155197575
2.146,0.4000000000003226,0.4010658450209383
2.1470000000000002,0.40000000000031066,0.40106764665901046
2.148,0.40000000000032754,0.40111671080124955
2.149,0.4000000000003044,0.40100877677149366
2.15,0.40000000000044256,0.4013630097620851
2.1510000000000002,0.40000000000049163,0.4015399214294423
2.152,0.400000000000517,0.40169187141232215
2.153,0.40000000000046143,0.40174541748553905
2.154,0.40000000000046576,0.40160575138315935
2.1550000000000002,0.400000000000429,0.40157011242411145
2.156,0.4000000000004187,0.4017204643108198
2.157,0.4000000000005112,0.40194714842972834
2.158,0.40000000000055874,0.40222237615618595
2.1590000000000003,0.400000000000419,0.4019166722314179
2.16,0.4000000000004456,0.40199425533703853
2.161,0.4000000000005352,0.4022585759342828
2.162,0.40000000000045405,0.40205404006250667
2.1630000000000003,0.400000000000479,0.4022664315853842
2.164,0.4000000000005112,0.40228784851764743
2.165,0.4000000000004273,0.4023619507868066
2.166,0.40000000000038505,0.4021023369693216
2.1670000000000003,0.4000000000003904,0.4021250580044137
2.168,0.40000000000036673,0.4021766104752761
2.169,0.40000000000027036,0.4019881169490482
2.17,0.40000000000026475,0.4019790878962334
2.1710000000000003,0.4000000000002597,0.40181824174308617
2.172,0.400000000000251,0.40185449643348703
2.173,0.40000000000022196,0.40207702073091783
2.174,0.4000000000002394,0.4019861773499193
2.1750000000000003,0.40000000000017166,0.40204849137377535
2.176,0.4000000000002368,0.4021282073398436
2.177,0.4000000000002209,0.4027424450602692
2.178,0.40000000000020275,0.4026889536658902
2.1790000000000003,0.40000000000019176,0.4026282795627578
2.18,0.4000000000002196,0.4034518697724856
2.181,0.40000000000020614,0.40309080303449063
2.182,0.40000000000020125,0.4025244817732715
2.1830000000000003,0.40000000000020847,0.40228341901885856
2.184,0.4000000000002709,0.4025457432410483
2.185,0.4000000000002585,0.4021517339964732
2.186,0.4000000000002612,0.4025083233045198
2.1870000000000003,0.40000000000025454,0.40207743463926493
2.188,0.4000000000002818,0.40223629834754765
2.189,0.400000000000231,0.4020150298688268
2.19,0.4000000000002357,0.4023899589064787
2.1910000000000003,0.4000000000002527,0.4024362362032184
2.192,0.40000000000021646,0.4024794219756772
2.193,0.4000000000002032,0.4025489919333681
2.194,0.4000000000002344,0.4033617490252734
2.1950000000000003,0.4000000000002267,0.40293941441803083
2.196,0.4000000000002134,0.40328746802964127
2.197,0.40000000000022934,0.4029831269639151
2.198,0.4000000000002327,0.403055274260829
2.1990000000000003,0.4000000000002122,0.4024927162321161
2.2,0.4000000000002146,0.402371834736363
2.201,0.4000000000002272,0.4030246359967153
2.202,0.4000000000001685,0.40327415671819605
2.2030000000000003,0.4000000000001579,0.4035562566308718
2.204,0.40000000000013125,0.40363031488215706
2.205,0.40000000000014985,0.40394865857979295
2.206,0.40000000000013686,0.40379256081650583
2.2070000000000003,0.4000000000001256,0.4038348841033289
2.208,0.4000000000001144,0.40461066273711505
2.209,0.4000000000001179,0.40583642461089847
2.21,0.4000000000001297,0.4048968071933753
2.2110000000000003,0.40000000000013075,0.40619410763456826
2.212,0.40000000000012675,0.4059204828024776
2.213,0.4000000000001691,0.4048550411507411
2.214,0.4000000000001859,0.40345988378815756
2.2150000000000003,0.4000000000001882,0.4032021913207169
2.216,0.40000000000026736,0.4037739684446506
2.217,0.40000000000031416,0.40376683219303067
2.218,0.4000000000002755,0.40334254545352344
2.2190000000000003,0.4000000000002314,0.4027502870948722
2.22,0.40000000000019253,0.40220643510217513
2.221,0.4000000000001852,0.4021696050578452
2.222,0.40000000000019514,0.4025727216154829
2.2230000000000003,0.40000000000019026,0.402396951147794
2.224,0.40000000000016567,0.40210454450025734
2.225,0.4000000000001517,0.4024761498598416
2.226,0.40000000000013197,0.40220845479348394
2.2270000000000003,0.40000000000016983,0.4021727270773968
2.228,0.4000000000001541,0.40216322509993896
2.229,0.4000000000001485,0.40188803412927526
2.23,0.4000000000001501,0.40196254617199784
2.2310000000000003,0.40000000000013775,0.4018076290541862
2.232,0.40000000000018987,0.4015640689433072
2.233,0.40000000000017577,0.40162997909214565
2.234,0.40000000000012986,0.40173391417166987
2.2350000000000003,0.4000000000001201,0.4015057862905282
2.236,0.4000000000001047,0.4013115675024938
2.237,0.40000000000011865,0.4016451851454416
2.238,0.4000000000001428,0.40144828622304873
2.2390000000000003,0.400000000000137,0.40155560305575877
2.24,0.40000000000018926,0.4015051824461834
2.241,0.400000000000194,0.40139747576616225
2.242,0.40000000000015357,0.40150165963467543
2.2430000000000003,0.4000000000001432,0.4014090634825621
2.244,0.40000000000014674,0.4013838940722655
2.245,0.4000000000001669,0.40135184804024765
2.246,0.4000000000001657,0.4013980476324546
2.247,0.40000000000013447,0.40153324281522956
2.248,0.4000000000001037,0.4013623963968618
2.249,0.40000000000008934,0.40137484753261665
2.25,0.4000000000000856,0.4013385923566978
2.251,0.40000000000010144,0.4016671904095028
2.2520000000000002,0.4000000000000818,0.40142298396865517
2.253,0.4000000000000841,0.40143885196757195
2.254,0.4000000000000864,0.40149000478321495
2.255,0.4000000000000955,0.40144514415979915
2.2560000000000002,0.4000000000000769,0.40138026796540044
2.257,0.40000000000007974,0.40124046538805525
2.258,0.4000000000000726,0.4012468941590601
2.259,0.40000000000008457,0.4011796277595548
2.2600000000000002,0.4000000000000651,0.40115439142331877
2.261,0.4000000000000751,0.40127343202014065
2.262,0.40000000000006564,0.40115392355562546
2.263,0.4000000000000611,0.40106481361855256
2.2640000000000002,0.4000000000000471,0.4009525028897202
2.265,0.40000000000004715,0.40100496729398216
2.266,0.4000000000000511,0.4011219599119755
2.267,0.4000000000000511,0.4011880030588852
2.2680000000000002,0.40000000000004654,0.4011158280316005
2.269,0.4000000000000508,0.40114719910246777
2.27,0.4000000000000451,0.40107269170333054
2.271,0.4000000000000427,0.40106806306352594
2.2720000000000002,0.40000000000005065,0.40117328756660875
2.273,0.40000000000004865,0.40126384975147167
2.274,0.40000000000005514,0.4012112198781361
2.275,0.4000000000000524,0.4011817730308902
2.2760000000000002,0.4000000000000513,0.40126164429201017
2.277,0.4000000000000581,0.40145532918617005
2.278,0.40000000000005764,0.401409540293251
2.279,0.40000000000005337,0.4015417289113987
2.2800000000000002,0.40000000000006064,0.4013308497401892
2.281,0.4000000000000611,0.4013914027294437
2.282,0.40000000000007174,0.40155436129091304
2.283,0.4000000000000754,0.4017008607397455
2.2840000000000003,0.400000000000068,0.40145509215899444
2.285,0.4000000000000837,0.4018002960616136
2.286,0.4000000000000661,0.40125176931605167
2.287,0.4000000000000609,0.4012269937324291
2.2880000000000003,0.40000000000008,0.40154779593572043
2.289,0.400000000000088,0.4017780845814161
2.29,0.4000000000000776,0.4016982032985606
2.291,0.40000000000008484,0.40170935011048214
2.2920000000000003,0.400000000000077,0.4014960187505735
2.293,0.40000000000008046,0.4016058906797208
2.294,0.40000000000009794,0.4020328223165371
2.295,0.40000000000007646,0.4016056039798128
2.2960000000000003,0.40000000000006636,0.4014116754578157
2.297,0.4000000000000707,0.40156877253476797
2.298,0.40000000000008207,0.40179318411147946
2.299,0.4000000000000801,0.40176413407560607
2.3000000000000003,0.40000000000008545,0.4019014673232969
2.301,0.4000000000000732,0.4016566435442964
2.302,0.4000000000000553,0.4012792997877447
2.303,0.40000000000004887,0.4012224971883497
2.3040000000000003,0.4000000000000504,0.40125856692851675
2.305,0.40000000000003333,0.4008798948960692
2.306,0.40000000000003527,0.4009230340836937
2.307,0.4000000000000402,0.40103326254945504
2.3080000000000003,0.40000000000003444,0.4009683323816001
2.309,0.40000000000003,0.40078842492117783
2.31,0.40000000000003233,0.40083102424196654
2.311,0.40000000000003366,0.4008821761604162
2.3120000000000003,0.40000000000003605,0.4009213097529333
2.313,0.400000000000035,0.40087421352341474
2.314,0.40000000000002894,0.40077501985563774
2.315,0.4000000000000285,0.40078754327342614
2.3160000000000003,0.4000000000000223,0.4007267597165619
2.317,0.40000000000002284,0.40079407178064813
2.318,0.40000000000002195,0.40081208977760213
2.319,0.4000000000000224,0.4008981081022731
2.3200000000000003,0.40000000000002833,0.4010052867149277
2.321,0.4000000000000214,0.40075304191950056
2.322,0.400000000000019,0.40066540053805405
2.323,0.4000000000000199,0.40073886827409194
2.3240000000000003,0.40000000000002334,0.400799183092077
2.325,0.4000000000000291,0.40095573405066876
2.326,0.40000000000002867,0.40099065264370537
2.327,0.4000000000000353,0.401165681216135
2.3280000000000003,0.4000000000000343,0.4011391946312145
2.329,0.40000000000003144,0.4010432979352957
2.33,0.40000000000002717,0.40095785114208454
2.331,0.4000000000000239,0.4009084666711137
2.3320000000000003,0.40000000000002317,0.4008598339591442
2.333,0.4000000000000207,0.40081168183563476
2.334,0.40000000000002406,0.4008395065121363
2.335,0.40000000000002417,0.4008349870271718
2.3360000000000003,0.40000000000001873,0.4006847035033679
2.337,0.400000000000012,0.40050453254046003
2.338,0.4000000000000174,0.40062140253404577
2.339,0.40000000000002106,0.40064590271351913
2.3400000000000003,0.400000000000027,0.4008137760852303
2.341,0.4000000000000205,0.40068667247733647
2.342,0.4000000000000255,0.40074083707847574
2.343,0.4000000000000255,0.40076936713157546
2.3440000000000003,0.4000000000000237,0.4007348977617674
2.345,0.400000000000032,0.4009061106139282
2.346,0.4000000000000338,0.40092866080248674
2.347,0.40000000000003383,0.40093244109539905
2.3480000000000003,0.4000000000000313,0.40085979943244815
2.349,0.40000000000003827,0.40104942524413134
2.35,0.40000000000003794,0.40101354474658535
2.351,0.40000000000004815,0.40125510764058064
2.3520000000000003,0.4000000000000485,0.4012659169424773
2.353,0.40000000000004804,0.40124578342642875
2.354,0.40000000000004843,0.40125993126758175
2.355,0.4000000000000443,0.40114417271038383
2.3560000000000003,0.4000000000000402,0.40105821088554033
2.357,0.4000000000000325,0.4009014892135708
2.358,0.40000000000002994,0.40088767484411914
2.359,0.4000000000000187,0.40063399829397045
2.3600000000000003,0.4000000000000264,0.4008539117837583
2.361,0.40000000000002534,0.4008218617007654
2.362,0.40000000000003133,0.40101744427791786
2.363,0.4000000000000334,0.40100775262383914
2.3640000000000003,0.40000000000003677,0.40106708948559655
2.365,0.400000000000038,0.40109736737853163
2.366,0.4000000000000311,0.40097374431215177
2.367,0.4000000000000347,0.40102714350003826
2.3680000000000003,0.4000000000000313,0.400978712774292
2.369,0.40000000000003755,0.4011179586043766
2.37,0.40000000000002334,0.4008616814210592
2.371,0.40000000000002534,0.400884616438647
2.3720000000000003,0.40000000000003155,0.4010728343163275
2.373,0.40000000000002023,0.40090572412149844
2.374,0.400000000000026,0.4010312828374567
2.375,0.40000000000002284,0.400963740737739
2.3760000000000003,0.4000000000000158,0.4009015082720402
2.3770000000000002,0.4000000000000149,0.400816935046589
2.378,0.40000000000001024,0.40069592171382257
2.379,0.4000000000000082,0.4006536188830829
2.38,0.40000000000001223,0.40078640628452245
2.3810000000000002,0.40000000000001146,0.4007352157445032
2.382,0.400000000000012,0.40075095755064166
2.383,0.40000000000000824,0.4007275794249683
2.384,0.4000000000000095,0.4007417938404231
2.3850000000000002,0.4000000000000129,0.40080459964858955
2.386,0.40000000000001706,0.40091942399147806
2.387,0.400000000000019,0.4009419094366648
2.388,0.4000000000000181,0.4009337726693091
2.3890000000000002,0.40000000000001873,0.400938859892458
2.39,0.40000000000001823,0.40094210118979534
2.391,0.40000000000001845,0.4010129702472988
2.392,0.400000000000018,0.40100250132566034
2.3930000000000002,0.4000000000000131,0.40089999674716426
2.394,0.40000000000001157,0.40082371555342444
2.395,0.4000000000000159,0.4008288682810049
2.396,0.400000000000014,0.40084685447215734
2.3970000000000002,0.40000000000001545,0.4009067898501989
2.398,0.4000000000000126,0.40088177357079174
2.399,0.4000000000000196,0.40116026650185876
2.4,0.4000000000000168,0.40096726717188347
2.4010000000000002,0.4000000000000196,0.4010901781905031
2.402,0.4000000000000144,0.4009356636265126
2.403,0.40000000000001246,0.40087341361091733
2.404,0.4000000000000091,0.40091190584131475
2.4050000000000002,0.40000000000001046,0.4008892836495563
2.406,0.40000000000001057,0.4008235631341545
2.407,0.40000000000001296,0.4008610300976364
2.408,0.4000000000000107,0.40085047326492695
2.4090000000000003,0.40000000000000935,0.4008034050318484
2.41,0.4000000000000087,0.40078802314513134
2.411,0.40000000000000757,0.4007574842707172
2.412,0.40000000000000646,0.4007673947785305
2.4130000000000003,0.40000000000000624,0.4007132827531277
2.414,0.4000000000000073,0.4007561340007448
2.415,0.400000000000007,0.40068655351261845
2.416,0.40000000000000735,0.40064411372268827
2.4170000000000003,0.4000000000000063,0.40060352417718575
2.418,0.4000000000000057,0.4006099045916841
2.419,0.4000000000000048,0.40059492238520233
2.42,0.4000000000000036,0.4005011078522955
2.4210000000000003,0.4000000000000032,0.4005270576576563
2.422,0.40000000000000374,0.4004931076261701
2.423,0.4000000000000023,0.4004226831631974
2.424,0.40000000000000363,0.4005218848393233
2.4250000000000003,0.4000000000000032,0.4005788339989434
2.426,0.40000000000000424,0.40063334639013365
2.427,0.4000000000000042,0.40061797070128125
2.428,0.40000000000000313,0.4005479505593323
2.4290000000000003,0.4000000000000027,0.40048850715957574
2.43,0.40000000000000213,0.4003912814874366
2.431,0.4000000000000027,0.40040323505007425
2.432,0.40000000000000185,0.40036669807510494
2.4330000000000003,0.4000000000000017,0.40036810683639423
2.434,0.4000000000000023,0.40036170111434843
2.435,0.4000000000000023,0.40038536408241726
2.436,0.400000000000003,0.40043152731947007
2.4370000000000003,0.4000000000000027,0.400371244776964
2.438,0.400000000000002,0.400388504623799
2.439,0.40000000000000213,0.40040256080265557
2.44,0.4000000000000027,0.40045412969559163
2.4410000000000003,0.40000000000000185,0.400418050946869
2.442,0.40000000000000185,0.40045210495031336
2.443,0.40000000000000197,0.40041682908507215
2.444,0.4000000000000016,0.4005481985933814
2.4450000000000003,0.40000000000000113,0.4004807742123561
2.446,0.40000000000000113,0.4004688942184248
2.447,0.4000000000000008,0.4004371200220431
2.448,0.40000000000000135,0.4004082036242259
2.4490000000000003,0.40000000000000124,0.40041052487927464
2.45,0.40000000000000097,0.4003214703593113
2.451,0.40000000000000097,0.40034306715762097
2.452,0.40000000000000135,0.4003848886608723
2.4530000000000003,0.40000000000000113,0.4003856511901329
2.454,0.4000000000000009,0.4003863978363908
2.455,0.4000000000000009,0.4004505732971614
2.456,0.4000000000000009,0.4004596266335401
2.4570000000000003,0.40000000000000097,0.40043966794474917
2.458,0.4000000000000008,0.400326053985654
2.459,0.4000000000000007,0.4003345873158616
2.46,0.4000000000000009,0.40040275431678163
2.4610000000000003,0.40000000000000063,0.4003753305926991
2.462,0.4000000000000005,0.40031029423935616
2.463,0.40000000000000036,0.4002916700615284
2.464,0.4000000000000005,0.4003863144369243
2.4650000000000003,0.40000000000000036,0.40035576164839304
2.466,0.40000000000000047,0.400321964107485
2.467,0.40000000000000047,0.4003443977951687
2.468,0.40000000000000036,0.4002926413739707
2.4690000000000003,0.40000000000000024,0.4002990431751524
2.47,0.40000000000000024,0.40030646683259474
2.471,0.4000000000000002,0.4002616481767764
2.472,0.40000000000000024,0.4002501937400031
2.4730000000000003,0.40000000000000024,0.40026943947066257
2.474,0.40000000000000024,0.4002656215976949
2.475,0.40000000000000024,0.40024340382366086
2.476,0.40000000000000024,0.40027896555963327
2.4770000000000003,0.40000000000000036,0.4002657862046335
2.478,0.40000000000000036,0.40027106387431316
2.479,0.40000000000000036,0.4002595201700358
2.48,0.40000000000000024,0.4002230749148243
2.4810000000000003,0.40000000000000024,0.40019217578625693
2.482,0.40000000000000024,0.4002054674961692
2.483,0.40000000000000024,0.4002184892717778
2.484,0.40000000000000036,0.4002218107965302
2.4850000000000003,0.40000000000000036,0.40022067739141587
2.486,0.40000000000000047,0.400238430685589
2.487,0.40000000000000047,0.4002273226214782
2.488,0.40000000000000047,0.4002181180472205
2.4890000000000003,0.40000000000000036,0.4002330675828808
2.49,0.40000000000000036,0.40022816028452735
2.491,0.40000000000000036,0.40020448599249053
2.492,0.40000000000000036,0.40020711878983706
2.4930000000000003,0.40000000000000036,0.400209304291002
2.494,0.40000000000000036,0.4002316742191625
2.495,0.40000000000000036,0.4002704617265569
2.496,0.40000000000000047,0.4002875204133363
2.4970000000000003,0.40000000000000036,0.4002882626965345
2.498,0.40000000000000047,0.40038534599767817
2.499,0.40000000000000036,0.40034423809474956
2.5,0.40000000000000036,0.4003539011941425
2.5010000000000003,0.4000000000000002,0.4004118473663837
2.5020000000000002,0.4000000000000002,0.4003846744696783
2.503,0.4000000000000002,0.40031698841721336
2.504,0.4000000000000001,0.40034357951552985
2.5050000000000003,0.4000000000000001,0.400379640612375
2.5060000000000002,0.4000000000000002,0.40043419342245123
2.507,0.4000000000000001,0.4004028027227723
2.508,0.4000000000000001,0.40047212446381575
2.5090000000000003,0.4000000000000001,0.4004434152191367
2.5100000000000002,0.4000000000000001,0.4004592007785873
2.511,0.4000000000000002,0.40047605953611154
2.512,0.4000000000000001,0.4005326429382263
2.513,0.4000000000000002,0.4005425090885761
2.5140000000000002,0.4000000000000002,0.4007499615672157
2.515,0.4000000000000002,0.40099946851324103
2.516,0.4000000000000002,0.40112140043745415
2.517,0.40000000000000024,0.40120833785602555
2.5180000000000002,0.40000000000000036,0.4010253123175899
2.519,0.40000000000000047,0.4012040538134836
2.52,0.40000000000000047,0.4012405861923235
2.521,0.40000000000000036,0.4011622399941482
2.5220000000000002,0.40000000000000036,0.40101861455906906
2.523,0.40000000000000024,0.40090583606949426
2.524,0.40000000000000024,0.4008422045356722
2.525,0.40000000000000024,0.4007323269351243
2.5260000000000002,0.4000000000000002,0.40066200967210286
2.527,0.4000000000000002,0.4007455891576841
2.528,0.4000000000000002,0.400723126383031
2.529,0.4000000000000002,0.40064885545354934
2.5300000000000002,0.4000000000000002,0.4006694701476145
2.531,0.40000000000000024,0.4006664473997657
2.532,0.40000000000000024,0.40065811378630595
2.533,0.40000000000000024,0.4007143004979949
2.5340000000000003,0.4000000000000002,0.40072301697009066
2.535,0.4000000000000001,0.40059495398747125
2.536,0.4000000000000002,0.4004996020888904
2.537,0.4000000000000002,0.40045929892944293
2.5380000000000003,0.4000000000000001,0.40040910715139333
2.539,0.4000000000000002,0.40047704269995893
2.54,0.40000000000000024,0.4004922619276122
2.541,0.40000000000000024,0.4005204379561724
2.5420000000000003,0.4000000000000001,0.40044812681921843
2.543,0.4000000000000001,0.40044060228298883
